,word,current_time,rel_freq_past,rel_freq_last_month,rel_freq_last_week,rel_freq_last_day,rel_freq_next_week,rel_freq_future
9112,yelping,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9113,aharrrhhharrr,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9114,delivered,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.0,0.0,0.0,0.00018107741059302852
9115,stylised,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.00018107741059302852
9116,suffocating,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.00018107741059302852
9117,strung,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9118,discussed,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9119,hoomans,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9120,letter,2025-10-03 22:18:01+00:00,0.0007705388457859496,0.0,0.0,0.0,0.0,0.0006337709370755998
9121,aqua,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9122,heartshaped,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9123,yippie,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9124,lessons,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,9.053870529651426e-05
9125,puking,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9126,strangling,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9127,walkin,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9128,kidpad,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
9129,soothing,2025-10-03 22:18:01+00:00,0.0007173982357317462,0.0,0.0,0.0,0.0,0.00036215482118605704
9130,rifle,2025-10-03 22:18:01+00:00,0.0006642576256775428,0.0,0.0,0.0,0.0,0.0006337709370755998
9131,tutoral,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9132,hunny,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9133,joined,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.0,0.0,0.0,0.0005432322317790856
9134,packaged,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9135,2003,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0021321961620469083,0.0,0.0,0.0,0.0
9136,delete,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.00018107741059302852
9137,widen,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9138,teksavvy,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9139,finnish,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.000995925758261657
9140,issues,2025-10-03 22:18:01+00:00,0.0009565309809756616,0.0,0.003125,0.01098901098901099,0.0,0.001358080579447714
9141,bidybabs,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9142,confided,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9143,bwaaah,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9144,likable,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9145,leather,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.00018107741059302852
9146,circuit,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.0
9147,tip,2025-10-03 22:18:01+00:00,0.0010893825061111702,0.0021321961620469083,0.0,0.01098901098901099,0.002967359050445104,0.000995925758261657
9148,cacklingg,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9149,triggerhappy,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9150,dozen,2025-10-03 22:18:01+00:00,0.0002391327452439154,0.0,0.0,0.0,0.0,9.053870529651426e-05
9151,expends,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9152,fliers,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9153,blackbox,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9154,swings,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.0
9155,rewinds,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9156,confronting,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,9.053870529651426e-05
9157,cargo,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9158,rivalry,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9159,select,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.0,0.0,0.00018107741059302852
9160,wrongly,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9161,carell,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9162,aaaaah,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9163,woooorrrd,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9164,punishes,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9165,brutality,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9166,unpublished,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9167,gooing,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9168,nowdays,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9169,swing,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.0,0.0,0.0,0.00018107741059302852
9170,600mm,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9171,amateur,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9172,eep,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9173,megacorp,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9174,cheeked,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.00018107741059302852
9175,hinge,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9176,ceases,2025-10-03 22:18:01+00:00,0.00034541396535232226,0.0,0.0,0.0,0.0,0.00036215482118605704
9177,either,2025-10-03 22:18:01+00:00,0.00403868636411946,0.0021321961620469083,0.01875,0.0,0.005934718100890208,0.004526935264825713
9178,successfully,2025-10-03 22:18:01+00:00,0.0007173982357317462,0.0,0.003125,0.0,0.0,0.0005432322317790856
9179,cutscenes,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.0,0.0,0.0,0.001991851516523314
9180,pickaxe,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9181,wifes,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9182,bells,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9183,ws,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9184,zoo,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.0,0.0,0.00018107741059302852
9185,forklift,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,0.0
9186,hesitantly,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9187,nicoleisdead,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9188,uyaruli,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9189,understandingly,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9190,teleports,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
9191,silverscreen,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9192,unitologist,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9193,terrify,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
9194,ttrpg,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9195,hw2,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
9196,starv,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9197,66cefgal,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9198,temple,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9199,llamas,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9200,explodable,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9201,misunderstood,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,9.053870529651426e-05
9202,frequented,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9203,runnig,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9204,fluids,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9205,blah,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.003125,0.0,0.0,0.0
9206,distressing,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9207,medallion,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9208,pppaaaiirrrsss,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9209,tapping,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.003125,0.0,0.0,9.053870529651426e-05
9210,drag,2025-10-03 22:18:01+00:00,0.0004516951854607291,0.0,0.0,0.0,0.0,0.0006337709370755998
9211,mariplier,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9212,fatal,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.005934718100890208,0.0004526935264825713
9213,plleaaaase,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9214,lolllll,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9215,103,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9216,doppleganger,2025-10-03 22:18:01+00:00,0.0002125624402168137,0.0,0.0,0.0,0.0,0.0
9217,fixer,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9218,skibidysaga,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
9219,fang,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9220,grill,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.00018107741059302852
9221,rivals,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9222,custodians,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9223,stilled,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9224,enitity,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9225,announced,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.0,0.0,0.0,0.0005432322317790856
9226,welfare,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9227,styled,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9228,vehicular,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9229,concourse,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9230,ey,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9231,steven,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.0,0.0,0.0,9.053870529651426e-05
9232,infector,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9233,conserving,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9234,implementing,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9235,ziplines,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9236,therapeutics,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9237,sleedge,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9238,emperors,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9239,tricks,2025-10-03 22:18:01+00:00,0.0002657030502710171,0.0,0.003125,0.0,0.0,0.0002716161158895428
9240,scammers,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9241,stepped,2025-10-03 22:18:01+00:00,0.00039855457540652567,0.0,0.0,0.0,0.0,9.053870529651426e-05
9242,breach,2025-10-03 22:18:01+00:00,0.0029758741630353915,0.0,0.0,0.0,0.0,0.0012675418741511996
9243,hypnotizing,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9244,smolders,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.00018107741059302852
9245,peel,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0002716161158895428
9246,vuldermort,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9247,loved,2025-10-03 22:18:01+00:00,0.0062971622914231055,0.0021321961620469083,0.009375,0.01098901098901099,0.017804154302670624,0.008420099592575826
9248,regal,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.0007243096423721141
9249,massively,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0
9250,lamps,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,0.00018107741059302852
9251,arch,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.00018107741059302852
9252,mindiplier,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9253,remarkable,2025-10-03 22:18:01+00:00,0.0002391327452439154,0.0,0.0,0.0,0.0,0.00036215482118605704
9254,runic,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9255,oblongata,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9256,facehugger,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9257,millenial,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9258,personailties,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9259,waver,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9260,eee,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9261,lidthelidthelid,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9262,clapping,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,0.00018107741059302852
9263,mismatch,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9264,dio,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9265,speak,2025-10-03 22:18:01+00:00,0.0015410776915718992,0.0042643923240938165,0.0,0.0,0.0,0.0018107741059302852
9266,minimum,2025-10-03 22:18:01+00:00,0.0004251248804336274,0.0,0.0,0.0,0.005934718100890208,9.053870529651426e-05
9267,grapples,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9268,consummating,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9269,recoding,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9270,handbook,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9271,gta6,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9272,plushtrap,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9273,scores,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9274,distinct,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.00018107741059302852
9275,repo,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.0,0.0,0.0
9276,proffesional,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9277,indisposable,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9278,nests,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9279,freddie,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9280,flint,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.0
9281,riches,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9282,stubborn,2025-10-03 22:18:01+00:00,0.00018599213518971197,0.0,0.0,0.0,0.0,0.0005432322317790856
9283,mountains,2025-10-03 22:18:01+00:00,0.00015942183016261026,0.0,0.0,0.0,0.0,0.0005432322317790856
9284,aligns,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9285,alllll,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9286,bumb,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9287,breadth,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9288,heisenplier,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9289,impacts,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.00036215482118605704
9290,polo,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9291,jam,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.0002716161158895428
9292,portray,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,0.00018107741059302852
9293,but,2025-10-03 22:18:01+00:00,0.09549367626740354,0.0767590618336887,0.0875,0.13186813186813187,0.09198813056379822,0.09633318243549117
9294,oxidate,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9295,deceived,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9296,6,2025-10-03 22:18:01+00:00,0.01458709745987884,0.019189765458422176,0.003125,0.06593406593406594,0.020771513353115726,0.014214576731552738
9297,dispose,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9298,transit,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.00018107741059302852
9299,drowns,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9300,awe,2025-10-03 22:18:01+00:00,0.0002391327452439154,0.0,0.003125,0.0,0.002967359050445104,0.0009053870529651426
9301,klaxon,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9302,shananagans,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9303,demonstrate,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9304,hilariouss,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9305,claptrap,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9306,mesmerizing,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0
9307,stove,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,0.0
9308,explained,2025-10-03 22:18:01+00:00,0.0009565309809756616,0.0042643923240938165,0.0,0.0,0.002967359050445104,0.0004526935264825713
9309,observed,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9310,for,2025-10-03 22:18:01+00:00,0.16354022744181104,0.15991471215351813,0.175,0.13186813186813187,0.21068249258160238,0.17030330466274332
9311,epilogue,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9312,frack,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9313,sharpie,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9314,markly,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9315,altered,2025-10-03 22:18:01+00:00,0.00010628122010840685,0.0,0.0,0.0,0.0,9.053870529651426e-05
9316,mosquitoes,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9317,unhuman,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9318,fritz,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9319,despising,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9320,legend,2025-10-03 22:18:01+00:00,0.001461366776490594,0.0,0.0,0.0,0.0,0.0008148483476686283
9321,deduction,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.003125,0.0,0.0,0.00036215482118605704
9322,hotel,2025-10-03 22:18:01+00:00,0.000637687320650441,0.0,0.0,0.0,0.0,0.002082390221819828
9323,spoonfeed,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9324,pronunciation,2025-10-03 22:18:01+00:00,0.00029227335529811885,0.0,0.0,0.0,0.0,9.053870529651426e-05
9325,chooser,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9326,familial,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9327,resi,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,0.00018107741059302852
9328,jut,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9329,thermodynamics,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9330,irreversibly,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9331,raspberry,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9332,camio,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9333,minis,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9334,complicating,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9335,markler,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9336,treat,2025-10-03 22:18:01+00:00,0.0011425231161653737,0.0,0.0,0.0,0.002967359050445104,0.0011770031688546855
9337,truer,2025-10-03 22:18:01+00:00,0.0002125624402168137,0.0,0.0,0.0,0.0,0.0
9338,desert,2025-10-03 22:18:01+00:00,7.971091508130513e-05,0.0,0.0,0.0,0.0,0.0002716161158895428
9339,didntidoitforyou,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9340,puff,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,9.053870529651426e-05
9341,perchance,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
9342,gotchuuu,2025-10-03 22:18:01+00:00,0.0,0.0,0.0,0.0,0.0,9.053870529651426e-05
9343,consistent,2025-10-03 22:18:01+00:00,0.0005314061005420342,0.0,0.00625,0.0,0.002967359050445104,0.002172928927116342
9344,thoughtful,2025-10-03 22:18:01+00:00,0.00029227335529811885,0.0,0.003125,0.0,0.002967359050445104,0.00018107741059302852
9345,hiiiiiiip,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9346,drilling,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0,0.0,0.0,0.0,0.0
9347,prevented,2025-10-03 22:18:01+00:00,0.00013285152513550856,0.0,0.0,0.0,0.0,9.053870529651426e-05
9348,gimme,2025-10-03 22:18:01+00:00,0.0002391327452439154,0.0,0.0,0.0,0.0,0.0
9349,ejected,2025-10-03 22:18:01+00:00,2.6570305027101713e-05,0.0021321961620469083,0.0,0.0,0.0,0.0
9350,flattered,2025-10-03 22:18:01+00:00,5.3140610054203425e-05,0.0,0.0,0.0,0.0,0.0
